Date,Time,HomeTeam,AwayTeam,HTHG,HTAG,FTHG,FTAG,AvgH,AvgD,AvgA,Avg>2.5,Avg<2.5,HS,AS,HST,AST
29/07/2022,20:00,Huddersfield,Burnley,0,1,0,1,2.95,3.2,2.5,2.2,1.67,2,16,0,7
30/07/2022,15:00,Blackburn,QPR,1,0,1,0,2.05,3.49,3.6,1.95,1.85,9,4,4,0
30/07/2022,15:00,Blackpool,Reading,1,0,1,0,1.99,3.49,3.8,1.97,1.83,10,12,5,3
30/07/2022,15:00,Cardiff,Norwich,0,0,1,0,3.03,3.32,2.37,2.08,1.75,3,7,2,1
30/07/2022,15:00,Hull,Bristol City,0,1,2,1,2.4,3.36,2.95,1.94,1.87,14,10,4,4
30/07/2022,15:00,Luton,Birmingham,0,0,0,0,1.86,3.55,4.3,2.02,1.79,14,12,4,3
30/07/2022,15:00,Millwall,Stoke,1,0,2,0,2.32,3.25,3.18,2.29,1.62,13,4,5,2
30/07/2022,15:00,Rotherham,Swansea,1,1,1,1,2.62,3.46,2.62,1.91,1.89,9,14,8,5
30/07/2022,15:00,Wigan,Preston,0,0,0,0,2.47,3.18,2.99,2.2,1.67,20,11,5,2
30/07/2022,17:30,Middlesbrough,West Brom,1,0,1,1,2.23,3.35,3.28,2.05,1.76,16,12,2,5
31/07/2022,12:00,Sunderland,Coventry,1,0,1,1,2.69,3.34,2.61,2.01,1.8,10,9,5,2
01/08/2022,20:00,Watford,Sheffield United,0,0,1,0,2.29,3.25,3.21,2.07,1.75,10,6,4,3
05/08/2022,19:45,Birmingham,Huddersfield,2,0,2,1,2.39,3.16,3.16,2.26,1.64,18,9,6,2
06/08/2022,12:30,Norwich,Wigan,0,1,1,1,1.71,3.67,5.1,2.02,1.79,22,6,4,3
06/08/2022,15:00,Bristol City,Sunderland,1,1,2,3,2.46,3.31,2.91,2.09,1.73,13,16,5,6
06/08/2022,15:00,Burnley,Luton,0,1,1,1,1.78,3.67,4.56,2.0,1.81,13,13,1,2
06/08/2022,15:00,Preston,Hull,0,0,0,0,1.97,3.42,3.97,2.11,1.73,20,6,6,1
06/08/2022,15:00,QPR,Middlesbrough,3,1,3,2,3.0,3.33,2.4,2.05,1.76,10,12,5,3
06/08/2022,15:00,Reading,Cardiff,1,1,2,1,2.55,3.16,2.91,2.28,1.62,8,6,2,2
06/08/2022,15:00,Sheffield United,Millwall,2,0,2,0,1.85,3.43,4.54,2.21,1.66,19,11,6,1
06/08/2022,15:00,Stoke,Blackpool,1,0,2,0,2.07,3.35,3.71,2.12,1.72,20,10,7,0
06/08/2022,15:00,Swansea,Blackburn,0,1,0,3,2.37,3.29,3.08,2.09,1.74,8,5,5,4
08/08/2022,20:00,West Brom,Watford,1,1,1,1,2.39,3.2,3.09,2.18,1.67,19,5,7,3
12/08/2022,20:00,Watford,Burnley,1,0,1,0,2.37,3.22,3.14,2.15,1.71,5,11,1,4
13/08/2022,12:30,Cardiff,Birmingham,1,0,1,0,2.29,3.25,3.25,2.19,1.68,16,4,7,0
13/08/2022,15:00,Blackpool,Swansea,0,0,0,1,2.4,3.33,2.98,2.04,1.78,10,15,4,5
13/08/2022,15:00,Huddersfield,Stoke,1,0,3,1,2.76,3.19,2.66,2.27,1.63,10,18,5,5
13/08/2022,15:00,Hull,Norwich,1,0,2,1,3.58,3.47,2.06,2.03,1.78,13,18,4,12
13/08/2022,15:00,Luton,Preston,0,1,0,1,2.31,3.31,3.14,2.08,1.75,18,7,2,5
13/08/2022,15:00,Millwall,Coventry,1,2,3,2,2.45,3.16,3.06,2.35,1.6,13,17,6,7
13/08/2022,15:00,Rotherham,Reading,4,0,4,0,2.14,3.39,3.43,2.04,1.78,11,12,4,6
13/08/2022,15:00,Sunderland,QPR,2,0,2,2,2.11,3.46,3.47,1.98,1.83,16,20,8,4
13/08/2022,15:00,Wigan,Bristol City,0,1,1,1,2.23,3.4,3.23,1.98,1.83,13,5,3,1
14/08/2022,14:00,Middlesbrough,Sheffield United,1,1,2,2,2.51,3.27,2.87,2.14,1.71,7,4,4,4
14/08/2022,15:00,Blackburn,West Brom,1,0,2,1,2.75,3.24,2.62,2.16,1.7,7,13,2,4
16/08/2022,19:45,Birmingham,Watford,1,0,1,1,3.63,3.38,2.08,2.12,1.73,7,14,4,2
16/08/2022,19:45,Bristol City,Luton,2,0,2,0,2.68,3.34,2.64,2.0,1.82,10,11,3,2
16/08/2022,19:45,Burnley,Hull,1,1,1,1,1.54,4.04,6.47,2.04,1.78,15,4,5,3
16/08/2022,19:45,Norwich,Huddersfield,2,0,2,1,1.59,3.97,5.86,1.89,1.92,22,11,9,5
16/08/2022,19:45,Preston,Rotherham,0,0,0,0,1.97,3.34,4.08,2.25,1.65,21,5,6,1
